Frequency,Radial velocity,Data
1420447296.4770284,-5.021996149670393,-51.89624398870967
1420452184.062561,-3.990416772819943,-52.251046981590726
1420457071.648094,-2.958837395919172,-50.96252906553811
1420461959.2336266,-1.9272580190687219,-51.877911988455
1420466846.8191593,-0.8956786422182716,-52.44779481898605
1420471734.4046922,0.1359007346824992,-54.97298249300334
1420476621.9902248,1.1674801115329494,-52.94307536268799
1420481509.5757575,2.1990594883834014,-55.49864672268331
1420486397.1612904,3.230638865284172,-55.01308346136366
1420491284.746823,4.262218242134621,-52.6035712873199
1420496172.3323557,5.293797618985069,-53.15819766192288
1420501059.9178886,6.325376995885845,-55.19666556639386
1420505947.5034213,7.356956372736294,-55.77161224196033
1420510835.088954,8.388535749586742,-56.82180582399113
1420515722.6744869,9.420115126487515,-54.29382160618799
1420520610.2600195,10.451694503337967,-54.43838981896427
1420525497.8455522,11.483273880188419,-53.45513029614285
1420530385.431085,12.514853257089188,-54.16476901421464
1420535273.0166178,13.54643263393964,-57.741190250296725
1420540160.6021504,14.578012010790085,-53.06277470363332
1420545048.1876833,15.60959138769086,-53.273236907011274
1420549935.773216,16.641170764541307,-50.883649320044945
1420554823.3587487,17.67275014139176,-54.62401772157818
1420559710.9442816,18.704329518292532,-52.0641547535509
1420564598.5298142,19.735908895142977,-54.13575606605125
1420569486.115347,20.76748827199343,-55.14969863375767
1420574373.7008798,21.7990676488942,-55.616732610212345
1420579261.2864125,22.830647025744646,-53.23446311543773
1420584148.8719451,23.862226402595105,-52.46259496426735
1420589036.457478,24.893805779495878,-54.82733051527693
1420593924.0430107,25.925385156346323,-52.738694966698525
1420598811.6285436,26.956964533247096,-54.74440348334709
1420603699.2140763,27.988543910097547,-51.72889686663034
1420608586.799609,29.020123286947992,-51.16202286455759
1420613474.3851418,30.051702663848765,-53.28854091823176
1420618361.9706745,31.08328204069921,-51.175706964686285
1420623249.5562072,32.11486141754967,-53.93869729003416
1420628137.14174,33.14644079445044,-54.89789056399119
1420633024.7272727,34.178020171300886,-54.42803312612114
1420637912.3128054,35.20959954815134,-54.99235438668772
1420642799.8983383,36.24117892505211,-55.85995688452713
1420647687.483871,37.27275830190256,-53.503579743526345
1420652575.0694036,38.304337678753015,-50.90818423346722
1420657462.6549366,39.33591705565379,-55.40938742859747
1420662350.2404692,40.36749643250423,-54.470037173625016
1420667237.826002,41.39907580935468,-54.127309660386786
1420672125.4115348,42.43065518625545,-53.01881549204762
1420677012.9970675,43.46223456310591,-49.79320773385973
1420681900.5826,44.493813939956354,-50.59639738141669
1420686788.168133,45.52539331685713,-53.122176135295845
1420691675.7536657,46.55697269370758,-52.96555068622587
1420696563.3391984,47.58855207055802,-50.73787592465241
1420701450.9247313,48.620131447458796,-52.35022100151477
1420706338.510264,49.651710824309255,-50.60923941911799
1420711226.0957966,50.6832902011597,-51.68825516624178
1420716113.6813295,51.714869578060465,-53.19718773952019
1420721001.2668622,52.746448954910925,-55.54056038748147
1420725888.8523948,53.77802833176137,-50.74470930326398
1420730776.4379277,54.80960770866215,-53.781738402999665
1420735664.0234604,55.841187085512594,-54.44723999495849
1420740551.608993,56.87276646236305,-53.114453790007225
1420745439.194526,57.90434583926382,-52.23345364744034
1420750326.7800586,58.93592521611426,-55.869158346299585
1420755214.3655913,59.96750459296472,-54.07715776654197
1420760101.9511242,60.99908396986549,-51.8213474755155
1420764989.5366569,62.03066334671593,-52.78132005704916
1420769877.1221895,63.06224272356638,-52.149832811922046
1420774764.7077224,64.09382210046716,-52.71404051673608
1420779652.293255,65.12540147731762,-55.98220486780043
1420784539.878788,66.15698085421839,-51.050507052916146
1420789427.4643207,67.18856023106885,-53.154808278273165
1420794315.0498533,68.22013960791928,-52.99395398674962
1420799202.6353862,69.25171898482006,-54.14932177313895
1420804090.220919,70.2832983616705,-53.117884183817935
1420808977.8064516,71.31487773852096,-54.071443613664194
1420813865.3919845,72.34645711542174,-52.4083636304212
1420818752.9775171,73.37803649227217,-52.59966137159061
1420823640.5630498,74.40961586912263,-54.61607631509334
1420828528.1485827,75.4411952460234,-53.50346960526858
1420833415.7341154,76.47277462287386,-51.887498967243594
1420838303.319648,77.50435399972432,-55.609767071009124
1420843190.905181,78.53593337662508,-52.008255655727964
1420848078.4907136,79.56751275347553,-55.23117813595139
1420852966.0762463,80.59909213032597,-51.743360996677616
1420857853.6617792,81.63067150722675,-56.78236113599737
1420862741.2473118,82.6622508840772,-53.49848729442952
1420867628.8328445,83.69383026092764,-53.17242214331039
1420872516.4183774,84.7254096378284,-55.818914270458436
1420877404.00391,85.75698901467887,-52.62130441488681
1420882291.5894427,86.78856839152932,-51.75710444403493
1420887179.1749756,87.82014776843009,-53.971898066557785
1420892066.7605083,88.85172714528055,-56.324305772902854
1420896954.346041,89.883306522131,-51.28939399488558
1420901841.9315739,90.91488589903176,-54.18105140116661
1420906729.5171065,91.94646527588222,-52.68220143618336
1420911617.1026392,92.97804465273266,-54.20322325624121
1420916504.688172,94.00962402963344,-50.6686710465695
1420921392.2737048,95.04120340648387,-54.674356692086775
1420926279.8592374,96.07278278333433,-55.58962981157984
1420931167.4447703,97.1043621602351,-51.096032177653115
1420936055.030303,98.13594153708556,-51.33545271955394
1420940942.6158357,99.167520913936,-53.55279836386481
1420945830.2013686,100.19910029083677,-52.70534227322795
1420950717.7869012,101.23067966768723,-53.468874362139985
1420955605.372434,102.26225904453769,-54.90705421939636
1420960492.9579668,103.29383842143845,-54.34648572760365
1420965380.5434995,104.32541779828891,-52.480998694418076
1420970268.1290324,105.35699717518968,-52.33798206014463
1420975155.714565,106.38857655204012,-52.76431084065034
1420980043.3000977,107.42015592889057,-54.76778161563281
1420984930.8856306,108.45173530579135,-52.02798577922926
1420989818.4711633,109.4833146826418,-59.95301254402834
1420994706.056696,110.51489405949224,-51.46902250843348
1420999593.6422288,111.54647343639301,-52.1267268706781
1421004481.2277615,112.57805281324346,-53.472162110668165
1421009368.8132942,113.60963219009392,-53.83870030333674
1421014256.398827,114.6412115669947,-51.48623343917301
1421019143.9843597,115.67279094384516,-53.220590348885764
1421024031.5698924,116.70437032069559,-52.600242360400784
1421028919.1554253,117.73594969759635,-51.60365935358202
1421033806.740958,118.76752907444681,-51.43332808130059
1421038694.3264906,119.79910845129727,-53.69124277287597
1421043581.9120235,120.83068782819804,-49.994418331759874
1421048469.4975562,121.86226720504847,-53.64205555902616
1421053357.0830889,122.89384658189893,-52.763593671421425
1421058244.6686218,123.92542595879969,-54.798002983445116
1421063132.2541544,124.95700533565015,-52.2757403986051
1421068019.839687,125.98858471250061,-57.672060285326666
1421072907.42522,127.02016408940138,-53.481094376757824
1421077795.0107527,128.05174346625182,-52.6094816107564
1421082682.5962853,129.08332284310225,-53.94004470133483
1421087570.1818182,130.11490222000305,-52.43589345283408
1421092457.767351,131.14648159685348,-50.927339952774496
1421097345.3528836,132.17806097370394,-53.25432382167432
1421102232.9384165,133.2096403506047,-51.280684901015576
1421107120.5239491,134.24121972745516,-54.264574264338336
1421112008.1094818,135.27279910430562,-51.0813223989895
1421116895.6950147,136.30437848120636,-52.72771332519479
1421121783.2805474,137.33595785805684,-52.49391080478317
1421126670.86608,138.36753723490727,-51.568311311683615
1421131558.451613,139.39911661180807,-52.92841313708208
1421136446.0371456,140.4306959886585,-55.074876992990404
1421141333.6226783,141.46227536550893,-52.22837723128019
1421146221.2082112,142.49385474240972,-52.104034782342616
1421151108.7937438,143.52543411926015,-51.7755181115666
1421155996.3792768,144.55701349616095,-52.964664075451566
1421160883.9648094,145.58859287301138,-51.319055324974904
1421165771.550342,146.62017224986184,-52.55813827053895
1421170659.135875,147.6517516267626,-54.07596285660698
1421175546.7214077,148.68333100361306,-52.06448004790387
1421180434.3069403,149.71491038046352,-52.00176636780267
1421185321.8924732,150.7464897573643,-53.98806160742162
1421190209.478006,151.77806913421472,-53.5179155850987
1421195097.0635386,152.8096485110652,-53.10845540413763
1421199984.6490715,153.84122788796594,-55.612304221537386
1421204872.2346041,154.87280726481643,-53.34218507059476
1421209759.8201368,155.90438664166686,-52.861014457895166
1421214647.4056697,156.93596601856765,-54.17082742992814
1421219534.9912024,157.96754539541809,-58.37085253933835
1421224422.576735,158.99912477226852,-52.20193419052538
1421229310.162268,160.0307041491693,-53.38513154207709
1421234197.7478006,161.06228352601974,-52.381823428709254
1421239085.3333333,162.0938629028702,-54.47641809042639
1421243972.9188662,163.12544227977097,-54.027826004285316
1421248860.5043988,164.15702165662142,-52.37786206364231
1421253748.0899315,165.18860103347188,-53.09720979706622
1421258635.6754644,166.22018041037265,-50.737958170970394
1421263523.260997,167.2517597872231,-51.78879733744579
1421268410.8465297,168.28333916407354,-53.31931079893848
1421273298.4320626,169.3149185409743,-52.320042941600505
1421278186.0175953,170.3464979178248,-54.71320453710585
1421283073.603128,171.37807729467522,-51.32399640211734
1421287961.1886609,172.40965667157602,-51.39339401152939
1421292848.7741935,173.44123604842645,-52.62377083465758
1421297736.3597262,174.47281542527688,-53.855359203030496
1421302623.945259,175.50439480217767,-52.79113699462437
1421307511.5307918,176.5359741790281,-50.048895650766696
1421312399.1163244,177.56755355587853,-53.004090246890996
1421317286.7018573,178.59913293277933,-56.789419922245784
1421322174.28739,179.63071230962979,-51.622996556631165
1421327061.8729227,180.66229168648024,-48.98762814779309
1421331949.4584556,181.693871063381,-53.77774244321255
1421336837.0439882,182.72545044023147,-54.07063629817526
1421341724.6295211,183.75702981713223,-52.869736920725956
1421346612.2150538,184.78860919398267,-54.012413446024496
1421351499.8005865,185.82018857083312,-52.05003969317715
1421356387.3861194,186.8517679477339,-50.6985931466205
1421361274.971652,187.88334732458435,-52.83708367507846
1421366162.5571847,188.9149267014348,-51.51610151888704
1421371050.1427176,189.94650607833555,-52.26925886869351
1421375937.7282503,190.97808545518603,-55.23928042010873
1421380825.313783,192.00966483203646,-51.75147200729971
1421385712.8993158,193.04124420893726,-51.68831117043177
1421390600.4848485,194.0728235857877,-52.92299705716732
1421395488.0703812,195.10440296263812,-52.25898734107233
1421400375.655914,196.1359823395389,-51.6730172655899
1421405263.2414467,197.16756171638934,-49.61028313315137
1421410150.8269794,198.19914109323983,-52.31859762266927
1421415038.4125123,199.2307204701406,-54.16177606637337
1421419925.998045,200.26229984699103,-53.854549902388754
1421424813.5835776,201.2938792238415,-53.11171859689879
1421429701.1691105,202.32545860074225,-54.854338818218366
1421434588.7546432,203.3570379775927,-53.54134046747407
1421439476.3401759,204.38861735444317,-55.708229387153246
1421444363.9257088,205.42019673134394,-55.551285918025364
1421449251.5112414,206.4517761081944,-55.4358231552149
1421454139.096774,207.48335548504483,-48.89758078917829
1421459026.682307,208.51493486194562,-53.400831105377016
1421463914.2678397,209.54651423879605,-53.99766155860891
1421468801.8533723,210.57809361564648,-49.75348945350619
1421473689.4389052,211.60967299254727,-53.561204547517434
1421478577.024438,212.6412523693977,-52.621314478123715
1421483464.6099706,213.6728317462482,-54.84280708690143
1421488352.1955035,214.70441112314893,-55.22591848501253
1421493239.7810361,215.73599049999942,-55.251423188933195
1421498127.3665688,216.76756987684985,-54.05499579266486
1421503014.9521017,217.7991492537506,-56.642133109186055
1421507902.5376344,218.83072863060107,-52.23871188515517
1421512790.123167,219.8623080074515,-53.54023800215323
1421517677.7087,220.8938873843523,-53.731317830519174
1421522565.2942326,221.92546676120276,-56.52546826471305
1421527452.8797655,222.9570461381035,-54.251278382066204
1421532340.4652982,223.98862551495398,-54.52473262462415
1421537228.0508308,225.0202048918044,-53.296933274268234
1421542115.6363637,226.0517842687052,-52.767040247188895
1421547003.2218964,227.08336364555564,-52.968382654148904
1421551890.807429,228.11494302240607,-51.34317608074465
1421556778.392962,229.14652239930686,-54.07717922256052
1421561665.9784946,230.1781017761573,-54.55268653550962
1421566553.5640273,231.20968115300778,-53.279711311223934
1421571441.1495602,232.24126052990852,-53.86937816512619
1421576328.7350929,233.27283990675897,-50.78247982544022
1421581216.3206255,234.30441928360943,-54.45657060053782
1421586103.9061584,235.3359986605102,-54.83811069734715
1421590991.491691,236.36757803736066,-53.32589781086484
1421595879.0772238,237.3991574142111,-52.19609729137798
1421600766.6627567,238.43073679111188,-53.18189796432559
1421605654.2482893,239.4623161679623,-54.73594842516341
1421610541.833822,240.49389554481277,-52.231100353000144
1421615429.419355,241.52547492171357,-52.200102710481815
1421620317.0048876,242.55705429856397,-50.630204373863144
1421625204.5904202,243.58863367541443,-54.49953146195922
1421630092.1759531,244.6202130523152,-54.05965626270398
1421634979.7614858,245.65179242916565,-53.30808371814144
1421639867.3470185,246.6833718060161,-52.496238470737175
1421644754.9325514,247.71495118291688,-53.383859600101545
1421649642.518084,248.74653055976734,-51.8174914012873
1421654530.1036167,249.7781099366178,-51.080918990744316
1421659417.6891496,250.80968931351856,-52.303665105408534
1421664305.2746823,251.84126869036902,-52.05707094277752
1421669192.860215,252.87284806721948,-51.6140798129357
1421674080.4457479,253.90442744412024,-54.56809112925509
1421678968.0312805,254.9360068209707,-53.21819501563275
1421683855.6168132,255.9675861978211,-52.44005417441684
1421688743.202346,256.9991655747219,-52.7705985119674
1421693630.7878788,258.03074495157233,-51.422511252612814
1421698518.3734114,259.0623243284228,-52.06568538729306
1421703405.9589443,260.09390370532356,-52.238010219071825
1421708293.544477,261.125483082174,-52.84481382882334
1421713181.13001,262.1570624590748,-52.43370068734028
1421718068.7155426,263.18864183592524,-52.08445536470455
1421722956.3010752,264.2202212127757,-52.28287227803408
1421727843.8866081,265.25180058967646,-53.99853335904753
1421732731.4721408,266.2833799665269,-53.04272505919383
1421737619.0576735,267.3149593433774,-58.59931396634658
1421742506.6432064,268.34653872027815,-51.94741755494527
1421747394.228739,269.3781180971286,-51.48257778258984
1421752281.8142717,270.40969747397907,-52.65922760291968
1421757169.3998046,271.4412768508798,-54.732231100233605
1421762056.9853373,272.4728562277303,-52.18477456815644
1421766944.57087,273.5044356045807,-53.55824442794458
1421771832.1564028,274.5360149814815,-54.87615485693215
1421776719.7419355,275.5675943583319,-55.62457841045918
1421781607.3274682,276.5991737351824,-53.6433804007912
1421786494.913001,277.63075311208314,-54.14179270529481
1421791382.4985337,278.6623324889336,-53.46566482139123
1421796270.0840664,279.69391186578406,-52.9813373411896
1421801157.6695993,280.7254912426849,-54.64788730362101
1421806045.255132,281.7570706195353,-54.784038588624675
1421810932.8406646,282.78864999638574,-54.72766065969309
1421815820.4261975,283.8202293732865,-50.871016989247394
1421820708.0117302,284.8518087501369,-54.62774338817922
1421825595.5972629,285.8833881269874,-55.96571110666876
1421830483.1827958,286.9149675038882,-53.5734379088358
1421835370.7683284,287.9465468807386,-53.73805657173741
1421840258.353861,288.97812625758905,-56.269418911489325
1421845145.939394,290.0097056344899,-54.455475118913895
1421850033.5249267,291.04128501134034,-53.73175136854918
1421854921.1104593,292.07286438819074,-52.531419293660264
1421859808.6959922,293.1044437650915,-53.92180801720339
1421864696.281525,294.13602314194196,-50.93539376970127
1421869583.8670576,295.1676025187924,-53.390172208516574
1421874471.4525905,296.1991818956932,-55.138718720017735
1421879359.0381231,297.23076127254365,-52.162253473766036
1421884246.6236558,298.26234064939405,-52.28607455905581
1421889134.2091887,299.29392002629487,-53.49871384339677
1421894021.7947214,300.32549940314533,-54.34143248254812
1421898909.3802543,301.3570787800461,-55.11305350679866
1421903796.965787,302.3886581568965,-54.966661073928535
1421908684.5513196,303.420237533747,-54.75036851457334
1421913572.1368525,304.4518169106478,-52.22097442155622
1421918459.7223852,305.4833962874982,-56.28922152723536
1421923347.3079178,306.51497566434864,-52.50695417192013
1421928234.8934507,307.54655504124946,-52.35070021081155
1421933122.4789834,308.57813441809986,-52.92824195813769
1421938010.064516,309.6097137949503,-52.69444558229794
1421942897.650049,310.6412931718511,-50.643471086590566
1421947785.2355816,311.67287254870155,-53.935567820496075
1421952672.8211143,312.704451925552,-52.56780464805437
1421957560.4066472,313.7360313024528,-52.25760059764628
1421962447.9921799,314.76761067930323,-52.15330644089505
1421967335.5777125,315.79919005615363,-51.394246628667595
1421972223.1632454,316.83076943305446,-52.63182254700826
1421977110.748778,317.8623488099049,-51.26376628913484
1421981998.3343108,318.8939281867553,-52.337935271687954
1421986885.9198437,319.9255075636561,-50.296088358004866
1421991773.5053763,320.95708694050654,-55.278947156393826
1421996661.090909,321.98866631735706,-52.93785573547669
1422001548.676442,323.02024569425777,-51.883361069285726
1422006436.2619746,324.0518250711082,-51.73747108610692
1422011323.8475072,325.0834044479587,-51.17911748913059
1422016211.4330401,326.11498382485945,-51.82646460403962
1422021099.0185728,327.1465632017099,-51.71645409614225
1422025986.6041055,328.17814257856037,-53.189955068945096
1422030874.1896384,329.20972195546113,-52.65357882183145
1422035761.775171,330.2413013323116,-52.04176294170309
1422040649.3607037,331.27288070916205,-52.34783544093911
1422045536.9462366,332.3044600860628,-52.664107315789934
1422050424.5317693,333.3360394629132,-51.20948711137472
1422055312.117302,334.3676188397637,-54.277170751659966
1422060199.7028348,335.3991982166645,-50.75715633401767
1422065087.2883675,336.4307775935149,-52.34039175576257
1422069974.8739002,337.46235697036536,-52.69752841671916
1422074862.459433,338.49393634726613,-54.30613222776898
1422079750.0449657,339.52551572411664,-55.580455286901326
1422084637.6304986,340.55709510101735,-53.824556299954985
1422089525.2160313,341.5886744778678,-52.81407805143958
1422094412.801564,342.62025385471827,-55.830426723936164
1422099300.387097,343.65183323161904,-53.46398513528168
1422104187.9726295,344.6834126084695,-52.554413176868024
1422109075.5581622,345.71499198531995,-54.63042662747219
1422113963.143695,346.7465713622207,-50.31916436910241
1422118850.7292278,347.7781507390711,-54.793568627077846
1422123738.3147604,348.80973011592164,-54.40735984032013
1422128625.9002934,349.8413094928224,-52.526927541211364
1422133513.485826,350.8728888696728,-57.172492015964266
1422138401.0713587,351.90446824652327,-56.7644298670734
1422143288.6568916,352.9360476234241,-56.07645663320196
1422148176.2424242,353.9676270002745,-52.72673104295787
1422153063.827957,354.99920637712495,-52.405078752049974
1422157951.4134898,356.0307857540257,-55.221605821731295
1422162838.9990225,357.0623651308761,-54.49470696172575
1422167726.5845551,358.09394450772663,-52.57445588787149
1422172614.170088,359.1255238846274,-53.75738591571264
1422177501.7556207,360.15710326147786,-52.81234586667474
1422182389.3411534,361.18868263832826,-54.328309497959836
1422187276.9266863,362.2202620152291,-53.447668085695746
1422192164.512219,363.25184139207954,-52.27963327903134
1422197052.0977516,364.28342076892994,-51.84637132472233
1422201939.6832845,365.3150001458307,-53.24563995167328
1422206827.2688172,366.3465795226812,-52.741677345915285
1422211714.8543499,367.3781588995316,-52.298751668791176
1422216602.4398828,368.4097382764324,-52.99887964040689
1422221490.0254154,369.44131765328285,-53.048652219511325
1422226377.610948,370.47289703013337,-53.10538882938475
1422231265.196481,371.5044764070341,-52.60028959187076
1422236152.7820137,372.53605578388454,-54.33447935432193
1422241040.3675463,373.567635160735,-52.723558052859474
1422245927.9530792,374.5992145376357,-49.265949530684246
1422250815.538612,375.6307939144862,-52.92618619246983
1422255703.1241446,376.6623732913367,-53.62328588195449
1422260590.7096775,377.69395266823744,-54.244714190452626
1422265478.2952101,378.72553204508785,-54.46159694005371
1422270365.880743,379.75711142198867,-55.02014867798226
1422275253.4662757,380.7886907988391,-54.78009291244824
1422280141.0518084,381.82027017568953,-53.107905505862405
1422285028.6373413,382.8518495525903,-55.4668688567784
1422289916.222874,383.8834289294408,-52.57691159436143
1422294803.8084066,384.9150083062912,-53.97979149514441
1422299691.3939395,385.946587683192,-53.551794584503014
1422304578.9794722,386.97816706004244,-50.48153629738852
1422309466.5650048,388.00974643689295,-49.67609680897334
1422314354.1505377,389.04132581379366,-54.001538384109125
1422319241.7360704,390.0729051906441,-53.59065850803268
1422324129.321603,391.1044845674946,-52.53070129361185
1422329016.907136,392.1360639443953,-50.84693853273872
1422333904.4926686,393.1676433212458,-51.48026241665127
1422338792.0782013,394.19922269809626,-54.08433436442786
1422343679.6637342,395.23080207499703,-54.63826232683323
1422348567.2492669,396.26238145184743,-52.829355457586765
1422353454.8347995,397.29396082869795,-50.90223618657098
1422358342.4203324,398.3255402055987,-52.92653141492104
1422363230.005865,399.3571195824491,-53.25145505141932
1422368117.5913978,400.3886989592996,-55.03790809236022
1422373005.1769307,401.4202783362004,-52.4715295804552
1422377892.7624633,402.4518577130508,-54.56696145964034
1422382780.347996,403.48343708990126,-52.00088309595315
1422387667.933529,404.515016466802,-51.62293324937471
1422392555.5190616,405.5465958436524,-53.31180200029241
1422397443.1045942,406.57817522050294,-53.100545781224696
1422402330.6901271,407.6097545974037,-52.98755090129532
1422407218.2756598,408.64133397425417,-56.09067651751897
1422412105.8611925,409.67291335110457,-55.33309993543311
1422416993.4467254,410.7044927280054,-52.94138777917616
1422421881.032258,411.73607210485585,-54.45800806226337
1422426768.6177907,412.76765148170625,-52.29943964510096
1422431656.2033236,413.799230858607,-55.57186894788285
1422436543.7888563,414.83081023545753,-57.34226453207991
1422441431.3743892,415.8623896123583,-52.86244036517389
1422446318.9599218,416.8939689892087,-52.31136896713393
1422451206.5454545,417.92554836605916,-51.69579733011844
1422456094.1309874,418.95712774296,-58.39909303707042
1422460981.71652,419.9887071198104,-54.12886720819912
1422465869.3020527,421.02028649666084,-52.60896501966215
1422470756.8875856,422.0518658735616,-53.66424975552434
1422475644.4731183,423.083445250412,-52.82371886101511
1422480532.058651,424.1150246272625,-53.81380565027353
1422485419.6441839,425.1466040041633,-53.371815763975604
1422490307.2297165,426.17818338101375,-54.2790955289588
1422495194.8152492,427.20976275786415,-54.98016019233102
1422500082.400782,428.241342134765,-52.062825431701825
1422504969.9863148,429.27292151161544,-52.22434159934663
1422509857.5718474,430.30450088846584,-54.070940870456724
1422514745.1573803,431.3360802653666,-52.69348354534564
1422519632.742913,432.36765964221706,-52.06583165067698
1422524520.3284457,433.3992390190675,-54.381038848069736
1422529407.9139786,434.4308183959683,-55.26274937085801
1422534295.4995112,435.46239777281875,-54.933381158723684
1422539183.085044,436.4939771496692,-52.28841791071786
1422544070.6705768,437.52555652656997,-51.11131751289594
1422548958.2561095,438.55713590342043,-52.5902771392989
1422553845.8416421,439.5887152802709,-51.52240904996255
1422558733.427175,440.6202946571716,-51.80928890309585
1422563621.0127077,441.65187403402206,-54.93472489333911
1422568508.5982404,442.6834534108726,-50.281054077409394
1422573396.1837733,443.71503278777334,-50.029798583584586
1422578283.769306,444.74661216462374,-50.12515744064065
1422583171.3548386,445.7781915414742,-52.31767799310664
1422588058.9403715,446.809770918375,-54.48982254439475
1422592946.5259042,447.8413502952254,-53.54487670836583
1422597834.1114368,448.8729296720759,-53.93196066297149
1422602721.6969697,449.90450904897665,-53.05158866286327
1422607609.2825024,450.9360884258271,-53.91194366239199
1422612496.868035,451.96766780267757,-52.2443477220748
1422617384.453568,452.99924717957833,-52.239303124206664
1422622272.0391006,454.03082655642874,-54.640006566803685
1422627159.6246333,455.0624059332792,-52.97022826609488
1422632047.2101662,456.09398531018,-53.04458164310077
1422636934.795699,457.1255646870305,-51.124691940336426
1422641822.3812318,458.1571440639312,-50.649472010035495
1422646709.9667645,459.18872344078164,-54.7090309299346
1422651597.552297,460.22030281763216,-52.21141543925704
1422656485.13783,461.25188219453287,-53.63887188317011
1422661372.7233627,462.2834615713833,-55.327952954388586
1422666260.3088953,463.3150409482338,-49.77359485614704
1422671147.8944283,464.3466203251346,-53.68635752557761
1422676035.479961,465.378199701985,-52.190754843410275
1422680923.0654936,466.40977907883547,-53.22349308452526
1422685810.6510265,467.44135845573624,-54.564701411502206
1422690698.2365592,468.47293783258664,-53.34660724546875
1422695585.8220918,469.50451720943715,-52.229582860459615
1422700473.4076247,470.5360965863379,-54.06621492381609
1422705360.9931574,471.5676759631883,-53.81675523906351
1422710248.57869,472.5992553400388,-51.68290368356747
1422715136.164223,473.6308347169396,-54.085615637058204
1422720023.7497556,474.66241409379006,-54.22754044334163
1422724911.3352883,475.69399347064046,-51.584319810521215
1422729798.9208212,476.72557284754123,-53.67570619618148
1422734686.5063539,477.75715222439175,-54.214801199096385
1422739574.0918865,478.78873160124215,-55.09818831962239
1422744461.6774194,479.8203109781429,-53.727762290640406
1422749349.262952,480.8518903549934,-53.47787017899692
1422754236.8484848,481.8834697318438,-51.903465661049886
1422759124.4340177,482.9150491087446,-52.02797199658667
1422764012.0195503,483.94662848559506,-52.55864015073274
1422768899.605083,484.9782078624455,-53.91664324078547
1422773787.190616,486.0097872393462,-55.86243614721692
1422778674.7761486,487.04136661619674,-54.90940225064497
1422783562.3616812,488.0729459930472,-52.72209960045663
1422788449.9472141,489.1045253699479,-56.24746561017635
1422793337.5327468,490.13610474679837,-53.088817664329994
1422798225.1182795,491.1676841236489,-56.088581390153564
1422803112.7038124,492.19926350054965,-55.44305049714518
1422808000.289345,493.23084287740005,-50.71211305367669
1422812887.874878,494.2624222543008,-54.44710372507019
1422817775.4604106,495.29400163115133,-52.20617811762771
1422822663.0459433,496.32558100800173,-53.45917045453724
1422827550.6314762,497.3571603849025,-52.57128867782704
1422832438.2170088,498.388739761753,-53.01475582440038
1422837325.8025415,499.42031913860336,-51.18279256509457
1422842213.3880744,500.4518985155042,-51.463358966879404
1422847100.973607,501.48347789235464,-53.906640656392284
1422851988.5591397,502.5150572692051,-54.399443267296085
1422856876.1446726,503.5466366461058,-51.77987577531218
1422861763.7302053,504.57821602295627,-53.01382840427546
1422866651.315738,505.6097953998067,-56.19196191360956
1422871538.9012709,506.64137477670755,-53.0037347508813
1422876426.4868035,507.672954153558,-54.29634524431183
1422881314.0723362,508.70453353040847,-54.83206962304901
1422886201.657869,509.7361129073092,-54.48873374573643
1422891089.2434018,510.76769228415964,-52.15890513454858
1422895976.8289344,511.7992716610101,-55.864987732914955
1422900864.4144673,512.830851037911,-55.04654679334027
1422905752.0,513.8624304147613,-54.941337353849306
