Frequency,Radial velocity,Data
1416363718.7644184,-860.6672174365558,-72.95388559689259
1416373493.935484,-858.6040586828047,-72.97069228859706
1416383269.1065493,-856.5408999291038,-73.06628938807307
1416393044.2776148,-854.4777411753525,-73.03168412864396
1416402819.4486804,-852.4145824216014,-72.96978166319298
1416412594.6197457,-850.3514236679005,-73.05592574526129
1416422369.7908113,-848.2882649141492,-72.9138424989546
1416432144.9618769,-846.2251061603979,-72.90195599556166
1416441920.1329424,-844.1619474066468,-72.96822503888006
1416451695.3040078,-842.0987886529458,-73.17477166273395
1416461470.4750733,-840.0356298991946,-73.1589493058852
1416471245.646139,-837.9724711454435,-73.19864790361069
1416481020.8172042,-835.9093123917426,-73.08831077470794
1416490795.9882698,-833.8461536379913,-72.99877429606244
1416500571.1593354,-831.7829948842401,-72.99529713126758
1416510346.3304007,-829.7198361305392,-72.89925596414078
1416520121.5014663,-827.6566773767879,-73.05059018944809
1416529896.6725318,-825.5935186230367,-73.06265236163738
1416539671.8435972,-823.5303598693358,-73.0025840266311
1416549447.0146627,-821.4672011155847,-73.07876361633646
1416559222.1857283,-819.4040423618334,-73.05152715217321
1416568997.3567936,-817.3408836081326,-73.00638981485113
1416578772.5278592,-815.2777248543813,-73.11715741507237
1416588547.6989248,-813.21456610063,-72.98789312478348
1416598322.86999,-811.1514073469292,-72.7639708684041
1416608098.0410557,-809.0882485931779,-73.0555904281629
1416617873.2121212,-807.0250898394266,-72.91812297324176
1416627648.3831868,-804.9619310856755,-73.0553413035162
1416637423.5542521,-802.8987723319747,-73.00192169107027
1416647198.7253177,-800.8356135782234,-73.08291744750163
1416656973.8963833,-798.7724548244721,-73.11208048487477
1416666749.0674486,-796.7092960707713,-73.1487718218437
1416676524.2385142,-794.64613731702,-73.09256588541076
1416686299.4095798,-792.5829785632687,-73.13223709783355
1416696074.580645,-790.5198198095679,-73.1104427294412
1416705849.7517107,-788.4566610558167,-73.0366501000549
1416715624.9227762,-786.3935023020655,-73.15193040619253
1416725400.0938416,-784.3303435483645,-73.17699865645554
1416735175.2649071,-782.2671847946134,-73.11684925078174
1416744950.4359727,-780.2040260408621,-72.71525879732043
1416754725.607038,-778.1408672871612,-71.58934590729368
1416764500.7781036,-776.07770853341,-73.28364036074531
1416774275.9491692,-774.0145497796588,-73.15696448214914
1416784051.1202345,-771.9513910259578,-73.24520532115616
1416793826.2913,-769.8882322722067,-73.34464028673526
1416803601.4623656,-767.8250735184555,-73.22978913478272
1416813376.6334312,-765.7619147647042,-73.35501763422576
1416823151.8044965,-763.6987560110033,-73.36257582984638
1416832926.975562,-761.6355972572521,-73.40514684835814
1416842702.1466277,-759.5724385035008,-73.21785806596503
1416852477.317693,-757.5092797497999,-73.23941052769615
1416862252.4887586,-755.4461209960488,-73.24529238291991
1416872027.6598241,-753.3829622422976,-73.46628022967279
1416881802.8308895,-751.3198034885966,-73.23203113540788
1416891578.001955,-749.2566447348453,-73.20574875079784
1416901353.1730206,-747.1934859810942,-73.2791571756986
1416911128.344086,-745.1303272273933,-73.00541894256399
1416920903.5151515,-743.067168473642,-73.10324626330802
1416930678.686217,-741.0040097198909,-73.01458660082069
1416940453.8572824,-738.9408509661899,-72.91207065627171
1416950229.028348,-736.8776922124387,-72.58014763099763
1416960004.1994135,-734.8145334586875,-72.29486078184627
1416969779.3704789,-732.7513747049866,-71.60765682926899
1416979554.5415444,-730.6882159512353,-70.40953962165075
1416989329.71261,-728.6250571974841,-67.0697579024668
1416999104.8836756,-726.561898443733,-54.27799752578234
1417008880.054741,-724.498739690032,-63.48823335216139
1417018655.2258065,-722.4355809362808,-69.11329784301698
1417028430.396872,-720.3724221825296,-71.12345581367305
1417038205.5679374,-718.3092634288287,-72.01721518387768
1417047980.739003,-716.2461046750774,-72.47128513142151
1417057755.9100685,-714.1829459213263,-72.85118605484163
1417067531.0811338,-712.1197871676253,-72.93963671903106
1417077306.2521994,-710.0566284138741,-73.01701931089846
1417087081.423265,-707.9934696601229,-72.78231637496559
1417096856.5943303,-705.930310906422,-73.21106339621112
1417106631.7653959,-703.8671521526708,-73.15127301062208
1417116406.9364614,-701.8039933989195,-73.2228181016386
1417126182.1075268,-699.7408346452187,-73.2049546695898
1417135957.2785923,-697.6776758914674,-73.1701381092895
1417145732.449658,-695.6145171377162,-73.1586900084976
1417155507.6207232,-693.5513583840153,-73.30492910513794
1417165282.7917888,-691.4881996302641,-73.19870880125936
1417175057.9628544,-689.4250408765129,-73.12314220094345
1417184833.13392,-687.3618821227616,-73.347907353425
1417194608.3049853,-685.2987233690608,-73.33210284954261
1417204383.4760509,-683.2355646153095,-73.24571352619857
1417214158.6471164,-681.1724058615582,-73.37812407005846
1417223933.8181818,-679.1092471078574,-73.35070351400142
1417233708.9892473,-677.0460883541061,-73.44714040751359
1417243484.160313,-674.982929600355,-73.30764352129003
1417253259.3313782,-672.9197708466542,-73.37912365148699
1417263034.5024438,-670.8566120929029,-73.4159183855066
1417272809.6735094,-668.7934533391516,-73.41582939279043
1417282584.8445747,-666.7302945854507,-73.48425268002573
1417292360.0156403,-664.6671358316995,-73.37046799341171
1417302135.1867058,-662.6039770779482,-73.41956713103308
1417311910.3577712,-660.5408183242473,-73.47130353911632
1417321685.5288367,-658.4776595704961,-73.50827792033743
1417331460.6999023,-656.414500816745,-73.43807797473525
1417341235.8709676,-654.351342063044,-73.36595890175941
1417351011.0420332,-652.2881833092928,-73.53527013237054
1417360786.2130988,-650.2250245555416,-73.44296492071855
1417370561.3841643,-648.1618658017903,-73.51676511839352
1417380336.5552297,-646.0987070480894,-73.51076601985585
1417390111.7262952,-644.0355482943382,-73.39306064987551
1417399886.8973608,-641.9723895405871,-73.44628148691022
1417409662.0684261,-639.909230786886,-73.44408864266023
1417419437.2394917,-637.846072033135,-73.44274937853173
1417429212.4105573,-635.7829132793837,-73.35540979783508
1417438987.5816226,-633.7197545256828,-73.52005907577917
1417448762.7526882,-631.6565957719315,-73.5330922814134
1417458537.9237537,-629.5934370181803,-73.39498312290266
1417468313.094819,-627.5302782644794,-73.4303548724683
1417478088.2658846,-625.4671195107281,-73.53650889554707
1417487863.4369502,-623.403960756977,-73.47623688064644
1417497638.6080155,-621.340802003276,-73.4045017829179
1417507413.779081,-619.2776432495248,-73.49031321947946
1417517188.9501467,-617.2144844957737,-73.58851375083435
1417526964.121212,-615.1513257420728,-73.47712814907223
1417536739.2922776,-613.0881669883215,-73.58121839708576
1417546514.4633431,-611.0250082345702,-73.46336324727845
1417556289.6344087,-608.9618494808191,-73.33641196638212
1417566064.805474,-606.8986907271182,-73.51330469718125
1417575839.9765396,-604.8355319733669,-73.4264676153646
1417585615.1476052,-602.7723732196158,-73.5126886880868
1417595390.3186705,-600.7092144659148,-73.4113001123728
1417605165.489736,-598.6460557121636,-73.52850002487983
1417614940.6608016,-596.5828969584124,-73.60865997259728
1417624715.831867,-594.5197382047115,-73.42266795617772
1417634491.0029325,-592.4565794509602,-73.47294221550433
1417644266.173998,-590.3934206972091,-73.41574770665083
1417654041.3450634,-588.3302619435082,-73.4489823578196
1417663816.516129,-586.2671031897569,-73.47781263934206
1417673591.6871946,-584.2039444360057,-73.52681016705033
1417683366.85826,-582.1407856823048,-73.50369054037975
1417693142.0293255,-580.0776269285536,-73.54217769952318
1417702917.200391,-578.0144681748023,-73.42755626948068
1417712692.3714564,-575.9513094211014,-73.44997850482295
1417722467.542522,-573.8881506673503,-73.42373466744125
1417732242.7135875,-571.824991913599,-73.5136139629003
1417742017.884653,-569.7618331598478,-73.37408721622589
1417751793.0557184,-567.6986744061469,-73.47346579917065
1417761568.226784,-565.6355156523956,-73.40946788795954
1417771343.3978496,-563.5723568986444,-73.45411299449205
1417781118.568915,-561.5091981449435,-73.46453147749615
1417790893.7399805,-559.4460393911924,-73.38165466176417
1417800668.911046,-557.3828806374411,-73.48928723575624
1417810444.0821114,-555.3197218837402,-73.40959684442213
1417820219.253177,-553.256563129989,-73.42954829267809
1417829994.4242425,-551.1934043762377,-73.48803387641513
1417839769.5953078,-549.1302456225369,-73.20426636757044
1417849544.7663734,-547.0670868687856,-73.41297953764074
1417859319.937439,-545.0039281150345,-73.32296071683092
1417869095.1085043,-542.9407693613335,-73.40393271685345
1417878870.2795699,-540.8776106075823,-73.35096259123752
1417888645.4506354,-538.8144518538311,-73.35805336032865
1417898420.6217008,-536.7512931001302,-73.23582179278952
1417908195.7927663,-534.688134346379,-73.27804721615075
1417917970.963832,-532.6249755926277,-73.24960507009042
1417927746.1348975,-530.5618168388766,-73.08005298380539
1417937521.3059628,-528.4986580851756,-73.29957218399204
1417947296.4770284,-526.4354993314244,-73.24480634798361
1417957071.648094,-524.3723405776732,-73.14565169016147
1417966846.8191593,-522.3091818239723,-73.1493232338959
1417976621.9902248,-520.246023070221,-73.1847430173609
1417986397.1612904,-518.1828643164698,-73.14473374429889
1417996172.3323557,-516.1197055627689,-73.17905831985169
1418005947.5034213,-514.0565468090177,-73.11784974071247
1418015722.6744869,-511.9933880552665,-73.05539642066955
1418025497.8455522,-509.93022930156565,-73.02966824673253
1418035273.0166178,-507.8670705478144,-73.19292265636452
1418045048.1876833,-505.8039117940632,-73.10776922586852
1418054823.3587487,-503.7407530403623,-73.0997026599089
1418064598.5298142,-501.67759428661105,-73.09260028522723
1418074373.7008798,-499.61443553285983,-73.06640640661739
1418084148.8719451,-497.55127677915897,-73.04953404916368
1418093924.0430107,-495.4881180254077,-72.98003145650387
1418103699.2140763,-493.4249592716565,-73.27309408099109
1418113474.3851418,-491.36180051790524,-73.10558295826364
1418123249.5562072,-489.2986417642044,-73.11683455204489
1418133024.7272727,-487.23548301045315,-73.1168461313782
1418142799.8983383,-485.1723242567019,-73.01725702459004
1418152575.0694036,-483.10916550300107,-73.16391983570131
1418162350.2404692,-481.0460067492498,-73.090550040229
1418172125.4115348,-478.9828479954986,-73.22904507389248
1418181900.5826,-476.9196892417977,-73.15670087929155
1418191675.7536657,-474.8565304880465,-73.17085844244454
1418201450.9247313,-472.79337173429525,-73.34444660886888
1418211226.0957966,-470.73021298059433,-73.00286659453425
1418221001.2668622,-468.6670542268431,-73.23319992288974
1418230776.4379277,-466.60389547309194,-73.24284928063689
1418240551.608993,-464.54073671939096,-73.29610092411659
1418250326.7800586,-462.4775779656398,-73.31971639961954
1418260101.9511242,-460.4144192118885,-73.31061419615048
1418269877.1221895,-458.35126045818765,-73.29388867197663
1418279652.293255,-456.2881017044365,-73.44704536337167
1418289427.4643207,-454.2249429506852,-73.38604237731603
1418299202.6353862,-452.16178419693404,-73.39495443771813
1418308977.8064516,-450.09862544323306,-73.29750174834376
1418318752.9775171,-448.0354666894819,-73.59257806006818
1418328528.1485827,-445.9723079357306,-73.52202951255008
1418338303.319648,-443.90914918202975,-73.59138920832136
1418348078.4907136,-441.8459904282785,-73.53305919163107
1418357853.6617792,-439.7828316745273,-73.54322700405204
1418367628.8328445,-437.7196729208264,-73.5319189455616
1418377404.00391,-435.65651416707516,-73.61994733727146
1418387179.1749756,-433.59335541332393,-73.59025773432187
1418396954.346041,-431.5301966596231,-73.54558166691287
1418406729.5171065,-429.4670379058718,-73.5897564921222
1418416504.688172,-427.4038791521206,-73.54296941040704
1418426279.8592374,-425.3407203984197,-73.64107871130193
1418436055.030303,-423.2775616446685,-73.60613406728339
1418445830.2013686,-421.2144028909173,-73.63586197644548
1418455605.372434,-419.15124413721634,-73.66722528529678
1418465380.5434995,-417.08808538346517,-73.61114873285001
1418475155.714565,-415.0249266297139,-73.62294764504304
1418484930.8856306,-412.9617678759627,-73.70882999145452
1418494706.056696,-410.8986091222618,-73.64195905569481
1418504481.2277615,-408.8354503685106,-73.62299305941255
1418514256.398827,-406.77229161475935,-73.49573807115863
1418524031.5698924,-404.70913286105844,-73.50248350568725
1418533806.740958,-402.6459741073072,-73.56205286685544
1418543581.9120235,-400.58281535355604,-73.47184450035691
1418553357.0830889,-398.5196565998551,-73.52092219178707
1418563132.2541544,-396.4564978461039,-73.56311554041457
1418572907.42522,-394.3933390923527,-73.4291768011213
1418582682.5962853,-392.33018033865176,-73.28367628951884
1418592457.767351,-390.2670215849006,-73.51074294320026
1418602232.9384165,-388.2038628311493,-73.48328777897736
1418612008.1094818,-386.14070407744845,-73.46528413111307
1418621783.2805474,-384.07754532369717,-73.39100967766353
1418631558.451613,-382.014386569946,-73.47204883214694
1418641333.6226783,-379.95122781624514,-73.41402732790539
1418651108.7937438,-377.88806906249386,-73.28745114767253
1418660883.9648094,-375.8249103087427,-73.40151679235214
1418670659.135875,-373.7617515549914,-73.40620011821883
1418680434.3069403,-371.69859280129054,-73.200600635683
1418690209.478006,-369.6354340475393,-73.30900887048442
1418699984.6490715,-367.5722752937881,-73.31143768810657
1418709759.8201368,-365.5091165400872,-73.29149393405531
1418719534.9912024,-363.44595778633595,-73.37421408914389
1418729310.162268,-361.3827990325847,-73.26403957767981
1418739085.3333333,-359.31964027888387,-73.29239591711095
1418748860.5043988,-357.2564815251326,-73.18762126448534
1418758635.6754644,-355.1933227713814,-73.34515984274142
1418768410.8465297,-353.13016401768044,-73.22327770036001
1418778186.0175953,-351.0670052639293,-73.28796878087023
1418787961.1886609,-349.003846510178,-73.35292866874732
1418797736.3597262,-346.94068775647713,-73.3613360262204
1418807511.5307918,-344.87752900272596,-73.29521471240012
1418817286.7018573,-342.8143702489747,-73.39922246505651
1418827061.8729227,-340.7512114952738,-73.49547218892224
1418836837.0439882,-338.68805274152254,-73.46373440711875
1418846612.2150538,-336.6248939877714,-73.40327725812897
1418856387.3861194,-334.56173523402015,-73.56762161306796
1418866162.5571847,-332.49857648031923,-73.42564793473026
1418875937.7282503,-330.435417726568,-73.60806155854448
1418885712.8993158,-328.3722589728168,-73.49402476339031
1418895488.0703812,-326.30910021911586,-73.52649576610352
1418905263.2414467,-324.2459414653647,-73.56338057786203
1418915038.4125123,-322.1827827116134,-73.36405602429187
1418924813.5835776,-320.11962395791255,-73.4930795066052
1418934588.7546432,-318.05646520416127,-73.64084595750822
1418944363.9257088,-315.9933064504101,-73.22026140998689
1418954139.096774,-313.93014769670924,-73.50463196771588
1418963914.2678397,-311.86698894295796,-73.5879201390806
1418973689.4389052,-309.8038301892068,-73.46362438307983
1418983464.6099706,-307.7406714355058,-73.17056697550176
1418993239.7810361,-305.67751268175465,-72.97827611968953
1419003014.9521017,-303.6143539280034,-73.30904057704348
1419012790.123167,-301.5511951743025,-73.04266717487212
1419022565.2942326,-299.4880364205513,-73.20634453654363
1419032340.4652982,-297.42487766680006,-73.39425536286237
1419042115.6363637,-295.36171891304883,-73.54053725954864
1419051890.807429,-293.29856015934797,-73.33056999835796
1419061665.9784946,-291.23540140559675,-73.51283650445052
1419071441.1495602,-289.17224265184547,-73.56506455120066
1419081216.3206255,-287.1090838981446,-73.48096649424919
1419090991.491691,-285.0459251443934,-73.57477943814683
1419100766.6627567,-282.98276639064215,-73.55548255500075
1419110541.833822,-280.91960763694124,-73.55965746204559
1419120317.0048876,-278.85644888319,-73.45778114630284
1419130092.1759531,-276.79329012943884,-73.44212175748275
1419139867.3470185,-274.7301313757379,-73.6164253501359
1419149642.518084,-272.6669726219867,-73.33397603047351
1419159417.6891496,-270.6038138682355,-73.5409266093563
1419169192.860215,-268.54065511453456,-73.4377405305205
1419178968.0312805,-266.4774963607834,-73.39243625298718
1419188743.202346,-264.41433760703217,-73.45762290065548
1419198518.3734114,-262.3511788533312,-73.35137591064046
1419208293.544477,-260.28802009957997,-73.21754386439176
1419218068.7155426,-258.22486134582874,-73.31576430251498
1419227843.8866081,-256.1617025920775,-73.27195819438208
1419237619.0576735,-254.09854383837668,-73.28175822765624
1419247394.228739,-252.03538508462546,-73.34499850912843
1419257169.3998046,-249.9722263308742,-73.48735146086484
1419266944.57087,-247.90906757717332,-73.5172653381899
1419276719.7419355,-245.8459088234221,-73.41831013245287
1419286494.913001,-243.7827500696709,-73.2903142720151
1419296270.0840664,-241.71959131596998,-73.39238558635928
1419306045.255132,-239.65643256221875,-73.31760986927644
1419315820.4261975,-237.59327380846753,-73.44046178950592
1419325595.5972629,-235.5301150547666,-73.44677367626149
1419335370.7683284,-233.46695630101541,-73.51613443506682
1419345145.939394,-231.4037975472642,-73.62592040507481
1419354921.1104593,-229.34063879356327,-73.44725305321734
1419364696.281525,-227.27748003981205,-73.56466939599126
1419374471.4525905,-225.21432128606082,-73.43434734204459
1419384246.6236558,-223.15116253235996,-73.57746197288272
1419394021.7947214,-221.08800377860874,-73.54315939503661
1419403796.965787,-219.0248450248575,-73.51341920601111
1419413572.1368525,-216.9616862711063,-73.51707962415962
1419423347.3079178,-214.89852751740537,-73.56401160782389
1419433122.4789834,-212.83536876365417,-73.44706939048228
1419442897.650049,-210.77221000990295,-73.56848841167374
1419452672.8211143,-208.70905125620203,-73.49809910874907
1419462447.9921799,-206.6458925024508,-73.68483686720461
1419472223.1632454,-204.58273374869958,-73.68554481116904
1419481998.3343108,-202.51957499499872,-73.70283900527991
1419491773.5053763,-200.45641624124747,-73.60185520308042
1419501548.676442,-198.39325748749624,-73.68868340252652
1419511323.8475072,-196.33009873379535,-73.6963915763076
1419521099.0185728,-194.26693998004413,-73.63181325907767
1419530874.1896384,-192.2037812262929,-73.57564099161812
1419540649.3607037,-190.140622472592,-73.58442135935394
1419550424.5317693,-188.0774637188408,-73.61245420796276
1419560199.7028348,-186.01430496508956,-73.62941554072754
1419569974.8739002,-183.95114621138865,-73.68964103196258
1419579750.0449657,-181.88798745763742,-73.49666142544197
1419589525.2160313,-179.82482870388623,-73.6357332516609
1419599300.387097,-177.761669950135,-73.50115494463587
1419609075.5581622,-175.69851119643408,-73.65147402436061
1419618850.7292278,-173.63535244268286,-73.32838614150643
1419628625.9002934,-171.57219368893163,-73.64238171269821
1419638401.0713587,-169.50903493523077,-73.67891259579538
1419648176.2424242,-167.44587618147955,-73.59820488230494
1419657951.4134898,-165.38271742772832,-73.62657647559354
1419667726.5845551,-163.3195586740274,-73.70018407093787
1419677501.7556207,-161.25639992027618,-73.58485831751015
1419687276.9266863,-159.19324116652496,-73.53683986652266
1419697052.0977516,-157.13008241282407,-73.54323994688065
1419706827.2688172,-155.06692365907284,-73.528347415624
1419716602.4398828,-153.00376490532162,-73.43203981796984
1419726377.610948,-150.94060615162073,-73.61643875850564
1419736152.7820137,-148.8774473978695,-73.64149279571252
1419745927.9530792,-146.81428864411828,-73.5351638187937
1419755703.1241446,-144.7511298904174,-73.6033898365198
1419765478.2952101,-142.68797113666616,-73.56494904215742
1419775253.4662757,-140.62481238291494,-73.65616573525035
1419785028.6373413,-138.56165362916371,-73.58210565675259
1419794803.8084066,-136.4984948754628,-73.68780078845548
1419804578.9794722,-134.4353361217116,-73.62540803043059
1419814354.1505377,-132.37217736796038,-73.55103346165063
1419824129.321603,-130.30901861425946,-73.58836846995086
1419833904.4926686,-128.24585986050823,-73.603261931169
1419843679.6637342,-126.18270110675702,-73.59012676739255
1419853454.8347995,-124.11954235305613,-73.70773390287425
1419863230.005865,-122.05638359930491,-73.7530479998373
1419873005.1769307,-119.99322484555368,-73.76699192109812
1419882780.347996,-117.93006609185278,-73.69250392603925
1419892555.5190616,-115.86690733810156,-73.7152592738866
1419902330.6901271,-113.80374858435033,-73.64328157085129
1419912105.8611925,-111.74058983064944,-73.77587694948807
1419921881.032258,-109.67743107689822,-73.6790132955796
1419931656.2033236,-107.61427232314698,-73.81878023469609
1419941431.3743892,-105.55111356939577,-73.72286062402776
1419951206.5454545,-103.48795481569486,-73.65537008752352
1419960981.71652,-101.42479606194365,-73.78415138987916
1419970756.8875856,-99.36163730819243,-73.6855576961939
1419980532.058651,-97.29847855449151,-73.6181740783435
1419990307.2297165,-95.23531980074031,-73.4327926414088
1420000082.400782,-93.17216104698907,-71.26816756224594
1420009857.5718474,-91.10900229328819,-71.91769663658063
1420019632.742913,-89.04584353953696,-73.01958908448532
1420029407.9139786,-86.98268478578574,-73.5242335334639
1420039183.085044,-84.91952603208485,-73.5624901268167
1420048958.2561095,-82.85636727833361,-73.57109044153665
1420058733.427175,-80.79320852458238,-73.67632027401667
1420068508.5982404,-78.7300497708815,-73.65028605003022
1420078283.769306,-76.66689101713028,-73.60199801324308
1420088058.9403715,-74.60373226337904,-73.39863035856757
1420097834.1114368,-72.54057350967815,-73.52881913333601
1420107609.2825024,-70.47741475592693,-73.63024604376747
1420117384.453568,-68.4142560021757,-73.61395424228402
1420127159.6246333,-66.3510972484748,-73.56102438202635
1420136934.795699,-64.28793849472358,-73.53332454699817
1420146709.9667645,-62.22477974097236,-73.55671919253805
1420156485.13783,-60.161620987221134,-73.65372665088711
1420166260.3088953,-58.09846223352023,-73.55548627286326
1420176035.479961,-56.03530347976901,-73.52885460011579
1420185810.6510265,-53.972144726017795,-73.4645087798138
1420195585.8220918,-51.90898597231689,-73.45697341548752
1420205360.9931574,-49.84582721856567,-73.5217027185463
1420215136.164223,-47.78266846481445,-73.51498846076025
1420224911.3352883,-45.719509711113545,-73.4888902964976
1420234686.5063539,-43.65635095736232,-73.44043693702156
1420244461.6774194,-41.5931922036111,-73.41132704831806
1420254236.8484848,-39.530033449910206,-73.41106691655065
1420264012.0195503,-37.46687469615898,-73.42506981872073
1420273787.190616,-35.40371594240776,-73.44259633697278
1420283562.3616812,-33.34055718870686,-73.43225206666352
1420293337.5327468,-31.27739843495564,-73.38497903703177
1420303112.7038124,-29.21423968120442,-73.35675760916048
1420312887.874878,-27.151080927453197,-73.4450486272617
1420322663.0459433,-25.087922173752297,-73.23139947929708
1420332438.2170088,-23.024763420001072,-73.4993670334513
1420342213.3880744,-20.96160466624985,-73.52050907826407
1420351988.5591397,-18.89844591254895,-73.46083063423828
1420361763.7302053,-16.83528715879773,-73.51178175461376
1420371538.9012709,-14.772128405046509,-73.34327221969029
1420381314.0723362,-12.708969651345607,-73.4170357347194
1420391089.2434018,-10.645810897594385,-73.34316555188553
1420400864.4144673,-8.582652143843164,-73.29184831413154
1420410639.5855327,-6.519493390142263,-44.6097250678173
1420420414.7565982,-4.456334636391041,-73.27487598260288
1420430189.9276638,-2.39317588263982,-73.39040701221728
1420439965.0987291,-0.3300171289389189,-73.61724857758536
1420449740.2697947,1.7331416248123022,-73.45220194509919
1420459515.4408603,3.796300378563525,-73.29387959783331
1420469290.6119256,5.859459132264425,-73.41029660054352
1420479065.7829912,7.922617886015646,-73.54002190684602
1420488840.9540567,9.985776639766868,-73.5896816433044
1420498616.1251223,12.04893539351809,-73.58205760057704
